Node,X,Y
0,0.6850337598097396,0.28995719999656255
1,0.06602051358418648,0.7667902676516798
2,0.9590701201718865,0.17099993570990835
3,0.6230221345952653,0.5274909346304623
4,0.2703659049653351,0.06128117325204763
5,0.8844241023406328,0.08196299415202013
6,0.8569322456062963,0.5604638582020893
7,0.4206214323202673,0.464466664511174
8,0.8047830004006674,0.33967436405876894
9,0.6784413316022743,0.059930773110932645
10,0.9409662151063153,0.9530555769710822
11,0.6839763917512642,0.31515417728482353
12,0.7724412909605392,0.29568197430926535
13,0.13912674722497498,0.1955594367572705
14,0.7203510373463236,0.048864193336308204
15,0.4075919752417575,0.5919435293924791
16,0.4841341950681999,0.35324178032389264
17,0.6027047736487213,0.9130509319584127
18,0.3836924538564346,0.9559247335013054
19,0.534722975847826,0.7947130384073243
20,0.27409612890522794,0.4536096506359152
21,0.8045562194348034,0.9331837168149879
22,0.07171084334772793,0.6705716476599498
23,0.4365105521851089,0.08416338614999985
24,0.29405482249301007,0.5569220699511714
25,0.35179609410390966,0.8782410593927649
26,0.8008420953325697,0.4273384110095998
27,0.5690669664125961,0.15073903907392316
28,0.3140814553011291,0.05132634205249442
29,0.18413498659229777,0.4875947480802437
30,0.9565529802583392,0.03455333382730541
31,0.8040523147850834,0.2102833353405904
32,0.23818603483288003,0.2431922479464349
33,0.9158191899618107,0.45559976989055806
34,0.8504895348933599,0.6183865215336238
35,0.5546353592937258,0.9217491258084384
36,0.7451666360609378,0.7170782125335675
37,0.6867817883172592,0.5973442168591722
38,0.13677278115088254,0.04200415483404718
39,0.0730924700746024,0.12212793089933416
40,0.9772805297134898,0.8394405509072075
41,0.3443015741462634,0.6475936628632665
42,0.8726286471133845,0.46792607884484183
43,0.8889808066953933,0.6637759132723118
44,0.9073054640758998,0.6464273315150517
45,0.05023622241474013,0.19377262359832936
46,0.10498212642006233,0.9275674782529305
47,0.13513379911623125,0.5494167509873287
48,0.7791915407622204,0.7195223826039601
49,0.4326027062357145,0.7949275193614452
50,0.6757902519716394,0.6615922716450579
51,0.21740858898086068,0.3262614731861103
52,0.655091386502342,0.682900908007049
53,0.28494606471438677,0.4800415523803192
54,0.16531181012342933,0.10717245496398042
55,0.4929141929059696,0.7241076402673605
56,0.3858866127322621,0.46464552511836543
57,0.35080938991631805,0.8918688413919522
58,0.638389693720191,0.652775202114489
59,0.37383708988516795,0.7782812696429985
60,0.5288571614005092,0.48267048911894705
61,0.006537202161056466,0.1316440074879046
62,0.045771800897659976,0.05871839482993457
63,0.6564423501764454,0.20048048179180122
64,0.06021556365828773,0.6216036277039436
65,0.8013806992802336,0.23634270426127024
66,0.6346109481110184,0.2347440186229287
67,0.5296861093364402,0.36349338982119184
68,0.9712935454721336,0.5804918698015672
69,0.25630795438372367,0.04711768422325213
70,0.6131636361613313,0.8006983158864956
71,0.810984621390391,0.9632092735444471
72,0.9553429554992081,0.9751923520444864
73,0.9333141999492478,0.07199111928423174
74,0.9594936211667751,0.7831688711908227
75,0.43692175760027807,0.588268514477463
76,0.8917601040778476,0.879026445770877
77,0.24477234311086138,0.07595026762847212
78,0.4166842504170968,0.4881684610354945
79,0.6075674227925122,0.8049511528032266
80,0.15265614665962246,0.9174055088884592
81,0.6319676969809506,0.0017776318456230733
82,0.77572883953884,0.142011916701537
83,0.1391240857183882,0.5862908327667604
84,0.15740314288858082,0.43722514161435444
85,0.4892064350181481,0.8559722016173816
