Node,X,Y
0,0.1950953414756359,0.9316287134822108
1,0.06543466548432386,0.40747541757283445
2,0.16512321550630826,0.08957435424562399
3,0.3562139635596414,0.7158381053014881
4,0.0910968428898784,0.8874444311828353
5,0.4476054661153245,0.6725523150777609
6,0.18727306661896226,0.5675177237999546
7,0.15199813061142076,0.24410194292787357
8,0.885310774142261,0.536865960150939
9,0.35619916343901137,0.5281057076711501
10,0.28851160747297044,0.5430267975955455
11,0.2624258430161397,0.8931375128906949
12,0.40677952476598755,0.17170492740076715
13,0.705773841438883,0.2753139783487577
14,0.32621112763665405,0.6548440358029171
15,0.09861354536043176,0.7962510459098867
16,0.7651310918855627,0.1564572284214777
17,0.048536328498665626,0.19102311895126856
18,0.7434591647213133,0.301474255613704
19,0.6935559385184376,0.776360649199927
20,0.8128850013003216,0.9344541820875866
21,0.1937292330726027,0.44231112272449946
22,0.3146907109820296,0.6175270721340567
23,0.9909849831840102,0.7057151507053018
24,0.9447615154388423,0.11724442985646544
25,0.05402369765808035,0.005147580149979292
26,0.13962409343973547,0.015396831859768367
27,0.4305777414299369,0.6421202327892751
28,0.5348454314579807,0.5612984038115287
29,0.07195293491274746,0.238531071503017
30,0.24962593519077303,0.7996039227196011
31,0.3374562888533893,0.46684287004895486
32,0.4798700005671894,0.41804092193715137
33,0.642971585773882,0.6306986430316572
34,0.738724336161155,0.9785991656073417
35,0.9831571248468624,0.17708907208682656
36,0.03481714846554618,0.08824950830529321
37,0.6344859638163602,0.5376183431727221
38,0.3509524229355353,0.9237341102582931
39,0.27297162722877844,0.38049213927916503
40,0.4842084088011035,0.11734819722698897
41,0.12743061186243843,0.7287787381013534
42,0.4703517861034625,0.05170482809602339
43,0.26144569169908394,0.2293785208932142
44,0.7580943480116604,0.3741360177148009
45,0.6957306134835418,0.6189064608411932
46,0.5568918437646054,0.42450848021063137
47,0.8710350188815046,0.040087704991152884
48,0.31266357610630435,0.8652290210208787
49,0.5604486668961874,0.941483767898142
50,0.26405859165771417,0.45049532484842403
51,0.8238436923300261,0.1231615346110776
52,0.7634479240180093,0.043539153457767266
53,0.46516954685743006,0.437092338846535
54,0.280503891958911,0.9761223681104035
55,0.238324764904976,0.03324741505182427
56,0.9520442075184086,0.631266491776451
57,0.3331466001463519,0.4728615535145012
58,0.1667060813742003,0.7732000561195318
59,0.5412077073222568,0.08575601223239848
60,0.6600505817035518,0.21505991599718177
61,0.2887621623993598,0.3467630314922787
62,0.8491254504903695,0.3513442223121549
63,0.17524582066137828,0.6683413886297925
64,0.6086979255443423,0.2441303199467063
65,0.2935429204971265,0.30090466308507235
66,0.023390141870588854,0.9593250056174792
67,0.09844326377236756,0.25683335259427886
68,0.26879605220086045,0.47692688818355333
69,0.12652672077820626,0.6486723649863345
70,0.4450477900949694,0.08594481494663075
71,0.6256885498966949,0.9749694812596121
72,0.62027663101612,0.26156182061720046
73,0.30552889399411587,0.8295132924350959
74,0.7811903007578601,0.6260114697439617
75,0.7257480026958982,0.9082055550775232
76,0.12501352902219798,0.08525860084055703
77,0.513437796147569,0.0124533065718746
78,0.1448635639897472,0.7136944511687419
79,0.9567261631986599,0.33096703141559536
80,0.82807488722077,0.04083899903721644
81,0.19235372997550648,0.07536095431973688
82,0.013638523120929613,0.9417502888222586
83,0.257762898763645,0.9757147204247597
84,0.918540073229052,0.8471884256357827
85,0.6133575065766397,0.2135133597925134
86,0.9191455070308373,0.7852512449838391
87,0.8984461488156212,0.22472647065679952
88,0.4326929213060453,0.18054205037134385
89,0.5808151687287079,0.46121588914772227
90,0.8366591793702501,0.11036025662354432
91,0.8223248957140398,0.9045475994894215
92,0.27667133893514817,0.9387493142745691
93,0.04212834677566579,0.5158688626560692
94,0.8492423660322297,0.603435843774674
95,0.7960659445330068,0.19742253401399878
96,0.13277387458901768,0.9886063127892183
97,0.2373137144046502,0.2073130675146927
98,0.7212136539415006,0.7777666403210345
99,0.7593006061575316,0.36332993561690985
100,0.8977972758190023,0.08592220450267074
101,0.12603129242013145,0.10644383630961696
102,0.3921510650530682,0.6629060523779539
103,0.9376403138694919,0.008262910858441441
104,0.18595634888866308,0.4712879014914161
105,0.886230372824803,0.4174606066387401
106,0.8293121564276035,0.7236525757076397
107,0.47622473473617477,0.8301746485643982
