Node,X,Y
0,0.4619078424898647,0.6098650536746035
1,0.6918415809476799,0.5152732671813647
2,0.2355212570208921,0.5410048156793056
3,0.6062714020206177,0.7111239351095968
4,0.9514372826774705,0.78995357731116
5,0.11334088759199523,0.33120498813602484
6,0.446281685271281,0.40475925872651075
7,0.6318204072781598,0.5958327373327905
8,0.4495767722966769,0.9291807309898743
9,0.6021970911288232,0.06088745392223094
10,0.25119859901820485,0.7780909037138982
11,0.23167623287755257,0.5975054348520036
12,0.6269515528658057,0.9979987446591169
13,0.9027466486727287,0.6016075295429323
14,0.052686736922569644,0.09309491262003078
15,0.5956735489700588,0.8353443937661242
16,0.5637186035855354,0.8349300387544883
17,0.9502180209396495,0.6811032545373478
18,0.9101552449491273,0.423925130561164
19,0.625710865892411,0.11685269303689882
20,0.9725360106362256,0.7557535679588556
21,0.6870637468642851,0.9981126681693421
22,0.9114495785652792,0.7284522904460787
23,0.8601184201420831,0.3217390471674486
24,0.46290348583675756,0.7639016281563943
25,0.629595219426161,0.479323189403442
26,0.6402828558224962,0.6209778759192888
27,0.07286292937344008,0.9744090980424911
28,0.0016804028769971113,0.3943366745701318
29,0.8006112476869062,0.23861289747244052
30,0.7793173226732879,0.6626673075602227
31,0.5121034804267747,0.05927002219753097
32,0.030034304368126374,0.032401419873038906
33,0.9955061920341186,0.7667447437840399
34,0.181414773712111,0.7950826263732711
35,0.2029962857713955,0.46588793476666346
36,0.8464725344168036,0.2519846748995882
37,0.3026688932799041,0.1616796948332424
38,0.832546704738512,0.23293297889431497
39,0.28385183754618915,0.7828915055107298
40,0.9711238364206728,0.8165518382266012
41,0.5284892921750953,0.8423359901920766
42,0.09606672052443477,0.4159382025190741
43,0.7182891081181096,0.7826736447080473
44,0.05688550804432135,0.16890743347531023
45,0.09656304764094359,0.5477462544837989
46,0.35796203680100047,0.3675770505360666
47,0.8523978219875442,0.5337920713434298
48,0.2257217102807817,0.8146614057232135
49,0.3343527793741754,0.5065100135144498
50,0.9049858519590304,0.2445242009229448
51,0.745028395143398,0.14863885547127098
52,0.39628289669593075,0.4847954820314282
53,0.08026613036510732,0.08029387183280479
54,0.8662674578062505,0.3436441038210437
55,0.3186609978321656,0.9283425229735591
56,0.8562402605577881,0.883092839615889
57,0.261394716596423,0.013395226064431776
58,0.37471976578484034,0.0988920048636851
59,0.28830383775184887,0.9180611798043506
60,0.13266772947774808,0.021408679182898238
61,0.9294138748639927,0.8645160134431873
62,0.12562337672854995,0.47284827990461153
63,0.23033817744052565,0.05976334451763399
64,0.13243522111283768,0.10866284399596149
65,0.5368180513368583,0.8068576127162347
66,0.818530305622628,0.7003562057994716
67,0.7440882248518875,0.8385882800302703
68,0.12508526201543202,0.3175238963690743
69,0.2961757741437927,0.34157707301563567
70,0.819467761670683,0.4638694155585428
71,0.6401321594309152,0.07350310832187179
72,0.8140235935849619,0.37307088515099474
73,0.6205304681300018,0.29488629334628247
74,0.8485746854144379,0.07075067890560205
75,0.15144744694739676,0.7553373758682893
76,0.9918303112293521,0.8627864732693028
77,0.4544281805818685,0.8175295772264859
78,0.6299934711672825,0.10768123532961638
79,0.9945061117271828,0.012700543973233502
80,0.9810298452292174,0.3786689905570235
81,0.7523975822629482,0.12043996450439154
82,0.06208521466899608,0.3078160175747795
83,0.9113031373718112,0.591570218277889
84,0.5625358521804648,0.06497083507890578
85,0.6497788975736397,0.18425219311609942
86,0.7613923908737829,0.8394881334193842
87,0.1599967026547745,0.9126267285527366
88,0.8169546424463705,0.6827312827261812
89,0.9984733200469311,0.3377308537472322
90,0.054563154920332035,0.5912779785552014
91,0.37632351815617426,0.6469043641823916
92,0.5551863453995998,0.4709985074176819
93,0.48645228263175033,0.07085931870737028
94,0.4771112081042179,0.3322497429538498
95,0.14916606430136714,0.3405908248032461
96,0.7447162451577608,0.4856307033577648
97,0.6519681987723093,0.23381800162285904
98,0.23317265837597012,0.4527418959632291
99,0.9661943685943515,0.2755806703718664

Edge,Source,Target,Capacity
,3,0,44
,3,16,10
,3,24,12
,3,26,11
,3,67,7
,3,77,7
,0,7,20
,0,52,1
,0,91,18
,0,92,41
,24,0,9
,24,16,14
,26,0,11
,26,1,10
,26,7,27
,26,25,20
,26,30,3
,26,88,44
,26,92,38
,26,96,23
,49,0,16
,49,6,35
,49,52,34
,7,1,41
,7,3,23
,7,92,38
,7,96,32
,25,1,4
,25,7,17
,25,70,3
,25,92,2
,1,30,8
,1,47,28
,1,72,29
,1,96,42
,70,1,40
,70,13,6
,70,18,24
,70,47,4
,70,72,46
,70,80,9
,92,1,32
,92,52,30
,92,73,24
,92,96,35
,11,2,8
,11,10,29
,11,35,11
,11,39,29
,11,45,45
,11,49,23
,11,62,32
,11,75,8
,11,90,6
,11,91,33
,11,98,41
,2,35,37
,2,49,43
,42,2,11
,42,28,17
,42,45,13
,42,68,4
,42,82,46
,42,98,32
,45,2,3
,45,28,38
,45,35,32
,45,62,28
,45,90,23
,52,2,50
,52,11,37
,52,35,35
,52,46,45
,52,91,25
,62,2,16
