Node,X,Y
0,0.7040519437506476,0.27531004947816073
1,0.6323166732088599,0.3920780658369333
2,0.5265183936337521,0.2799505991141481
3,0.058641299898910426,0.5166008733923041
4,0.12296136620154274,0.5341579787766049
5,0.8269816551276926,0.7780609619704829
6,0.641014551941873,0.8219211689919437
7,0.9305034521056569,0.1850293988358842
8,0.6535749392272444,0.4295220032866147
9,0.15708117540999122,0.16486395803474185
10,0.7295714273670502,0.3697399649882659
11,0.45009788980296916,0.36611177958576624
12,0.08660788614248371,0.055592745773561214
13,0.09238342723228754,0.8828537437887031
14,0.8965412913069544,0.24274763264640853
15,0.08596450424228408,0.7982001056425562
16,0.6986340571227692,0.18374701289620488
17,0.48349785014936586,0.8208356618146023
18,0.2723682849991578,0.026789355382447422
19,0.1884034720277833,0.8728634584186235
20,0.4859993965354549,0.16422947447686564
21,0.6853328642628338,0.7292297104808341
22,0.7094191155414625,0.27773455618251286
23,0.12990093600160968,0.5542007661482788
24,0.9757305690780159,0.49356289171708345
25,0.9490011754548593,0.2109724545224394
26,0.4673139687047544,0.05149320562825943
27,0.37440537592987977,0.1160510238096748
28,0.8572971523024544,0.5347683038848937
29,0.20540831346789834,0.7373335877354573
30,0.4488923881807685,0.03841041488084662
31,0.5730449759068097,0.6694680725340866
32,0.31067137956915725,0.20107321699498115
33,0.7197963595646157,0.9118937874729693
34,0.49470957751709566,0.0187555204501344
35,0.9174206705646711,0.7935952817932297
36,0.07305963897741441,0.2661546177003621
37,0.6415359967817569,0.2284160751298303
38,0.6336164783151325,0.6758662902249093
39,0.821935738473199,0.5678209563634329
40,0.8815356202130481,0.40652912908196415
41,0.10170070377568274,0.9852018064828566
42,0.2900535359408901,0.8778988987837839
43,0.5042171974817251,0.3172720394061217
44,0.770542232486681,0.13317922558817963
45,0.33372743136943417,0.7891764508710084
46,0.07348981423024081,0.8225891088855416
47,0.9943128398114577,0.6442919883610481
48,0.7824788574674356,0.9035481699499304
49,0.45533216108967667,0.8449279205550166
50,0.38818916814491444,0.16752226430990536
51,0.19933344677160914,0.661406926141268
52,0.7150086585746839,0.6668087213510794
53,0.7316301197616418,0.7335124497674048
54,0.5325077417877384,0.9997606844854553
55,0.34146784792008866,0.5455702998107101
56,0.8313804295197386,0.651406767179655
57,0.8247018483422387,0.8441657214072292
58,0.5740666100251296,0.07398857759946298
59,0.03994792069193043,0.4343914714041577
60,0.6808397420498938,0.21584655493349614
61,0.7947102817335621,0.8900032256528542
62,0.5495619917625657,0.6223568130689763
63,0.4862944975182788,0.8710558861628386
64,0.18511741932673487,0.13895364462421333
65,0.3818263089428827,0.6584561704479043
66,0.6725481865543866,0.3133049805006033
67,0.18367874887085323,0.9228133563982215
68,0.585949026801576,0.057473166081938976
69,0.8768447298807234,0.6047470864555535
70,0.14300922945747374,0.5494417836996817
71,0.3150239093012922,0.4784711389100227
72,0.7438259725472588,0.13022751744545746
73,0.127065453966008,0.7206379442186217
74,0.9877635648920337,0.8549198097571108
75,0.6210855729740896,0.47510417036177854
76,0.3345974651023611,0.8534943915559622
77,0.6149092609805207,0.1707177401468708
78,0.10793603399927088,0.26787400901980607
79,0.5494989283518732,0.2506965380542624
80,0.4539019436588314,0.02976899692435442
81,0.3589059075040687,0.9971238662805832
82,0.7477074194635631,0.7446039338745508
83,0.349154435411266,0.9515822311230289
84,0.615770797625359,0.0009843102661322156
85,0.15311734097578977,0.05339212335332677
86,0.05742060790307535,0.16161620103287166
87,0.7861215788644027,0.7910767939707224
88,0.6389131817853648,0.13416343941306286
89,0.18216397521410477,0.33512108678366737
90,0.47677200900734806,0.1040948616213806
91,0.44635189847426604,0.2791763630486692
92,0.5337992165490657,0.8537781298736141
93,0.667721839126745,0.24775461845527935
94,0.7074721141718595,0.7521411029397121
95,0.6054026002461882,0.17374016698541195
96,0.6412498443079926,0.6737882957397364
97,0.24127968165437885,0.2731240888048725
98,0.33860816978547803,0.20811579699529237
99,0.0409635679314837,0.02395761161036869

Edge,Source,Target,Capacity
,0,1,50
,0,2,18
,0,8,3
,0,10,11
,0,14,22
,0,25,30
,0,43,45
,0,44,18
,0,60,19
,0,66,48
,0,68,20
,0,72,38
,0,75,33
,0,84,26
,0,95,36
,7,0,38
,7,10,47
,7,40,15
,7,44,3
,7,93,21
,11,0,37
,11,2,18
,11,10,26
,11,20,39
,11,32,9
,11,50,4
,11,55,17
,11,60,17
,11,71,35
,11,75,2
,11,77,13
,11,88,7
,11,89,14
,11,90,30
,11,93,43
,11,95,38
,16,0,34
,16,1,43
,16,2,26
,16,7,20
,16,8,50
,16,10,49
,16,20,37
,16,26,19
,16,30,43
,16,34,42
,16,37,25
,16,40,27
,16,58,42
,16,66,46
,16,72,49
,16,77,17
,16,80,28
,16,84,46
,16,90,24
,16,91,34
,16,93,9
,16,95,46
,20,0,33
,20,1,42
,20,2,13
,20,26,35
,20,43,22
,20,44,42
,20,58,3
,20,60,15
,20,84,31
,20,90,11
,20,91,9
,20,95,39
,22,0,7
,22,2,14
,22,7,47
,22,8,46
,22,11,15
,22,14,2
,22,16,40
,22,20,47
,22,40,14
,22,43,46
,22,44,36
,22,60,7
,22,66,29
,22,68,37
,22,75,40
,22,77,7
,22,79,25
,22,84,24
,22,88,15
,37,0,21
,37,2,13
,37,7,7
,37,10,2
,37,11,21
,37,20,36
,37,22,15
,37,26,19
,37,27,16
,37,30,50
,37,34,43
,37,44,20
,37,50,1
,37,77,23
,37,79,15
,37,84,2
,37,90,33
,37,91,32
,37,93,9
,37,95,47
,40,0,19
,40,8,43
,40,14,6
,40,24,28
,40,28,46
,40,37,49
,40,39,30
,40,44,17
,40,47,34
,40,66,16
,40,69,47
,40,93,39
,58,0,2
,58,2,2
,58,22,38
,58,26,48
,58,30,12
,58,37,31
,58,44,43
,58,66,33
,58,72,16
,58,79,35
,58,80,9
,58,88,27
,58,91,10
,58,93,36
,58,95,2
,77,0,13
,77,1,24
,77,2,21
,77,8,3
,77,10,17
,77,20,4
,77,26,24
,77,27,46
,77,30,40
,77,43,37
,77,50,8
,77,58,50
,77,90,13
,77,91,34
,77,93,36
,77,95,47
,77,98,45
,79,0,45
,79,2,3
,79,8,13
,79,11,9
,79,16,43
,79,20,4
,79,26,48
,79,27,42
,79,32,42
,79,34,5
,79,43,26
,79,44,24
,79,60,27
,79,68,41
,79,77,4
,79,80,1
,79,84,31
,79,90,50
,79,91,9
,79,93,6
,79,98,8
,88,0,19
,88,1,26
,88,2,26
,88,7,5
,88,8,47
,88,10,21
,88,14,46
,88,16,42
,88,20,32
,88,26,41
,88,34,49
,88,37,20
,88,50,5
,88,68,13
,88,77,48
,88,79,27
,88,80,41
,88,90,18
,88,91,3
,90,0,40
,90,22,8
,90,43,40
,90,50,5
,90,58,19
,90,60,37
,90,64,35
,90,66,47
,90,80,19
,90,93,25
,91,0,28
,91,1,22
,91,8,33
,91,11,6
,91,22,9
,91,43,31
,91,50,29
,91,60,42
,91,64,12
,91,66,17
,91,68,29
,91,75,21
,91,89,12
,91,90,36
,91,93,28
,91,95,45
,91,97,49
,93,0,21
,93,2,27
,93,8,50
,93,10,44
,93,14,6
,93,20,19
,93,22,45
,93,25,14
,93,26,5
,93,43,15
,93,44,41
,93,60,39
,93,66,3
,93,72,33
,93,88,16
,2,1,31
,2,10,44
,2,30,34
,2,43,26
,2,44,22
,2,60,3
,2,68,28
,2,75,14
,2,90,20
,2,91,25
,2,98,28
,8,1,46
,8,2,4
,8,10,28
,8,11,38
,8,28,41
,8,31,33
,8,37,8
,8,39,4
,8,43,22
,8,56,19
,8,62,12
,8,66,13
,10,1,10
,10,22,26
,10,24,36
,10,25,3
,10,28,43
,10,39,13
,10,40,26
,10,44,43
,10,56,16
,10,66,26
,10,69,24
,10,72,45
,10,75,39
,10,79,44
,10,91,19
,1,11,38
,1,22,43
,1,37,38
,1,38,9
,1,40,10
,1,52,44
,1,60,16
,1,62,13
,1,72,33
,1,75,31
,1,79,49
,1,93,9
,1,95,29
,28,1,6
,28,5,39
,28,14,35
,28,22,45
,28,24,2
,28,35,36
,28,38,49
,28,47,22
,28,75,45
,28,82,22
,28,94,21
,31,1,12
,31,39,13
,31,49,13
,31,52,24
,31,53,25
,31,55,22
,31,82,30
,31,96,25
,39,1,36
,39,5,40
,39,21,35
,39,24,19
,39,28,4
,39,35,40
,39,47,14
,39,52,38
,39,53,20
,39,56,14
,39,62,42
,39,66,3
,39,69,49
,39,96,46
,43,1,3
,43,10,5
,43,11,34
,43,16,4
,43,26,10
,43,30,34
,43,34,37
,43,37,33
,43,50,23
,43,55,38
,43,58,5
,43,60,35
,43,66,1
,43,68,20
,43,71,23
,43,88,9
,44,1,49
,44,16,50
,44,25,14
,44,34,46
,44,60,17
,44,66,22
,44,68,27
,44,77,39
,44,84,6
,44,88,12
,44,90,13
,44,95,50
,66,1,35
,66,2,41
,66,7,50
,66,11,48
,66,20,47
,66,28,7
,66,37,9
,66,60,32
,66,68,20
,66,72,9
,66,75,47
,66,77,5
,66,79,4
,66,88,43
,96,1,45
,96,6,11
,96,8,45
,96,28,12
,96,38,44
,96,48,15
,96,53,31
,96,56,20
,96,57,20
,96,63,12
,96,75,10
,96,92,11
,26,2,28
,26,18,9
,26,27,16
,26,60,31
,26,64,30
,26,68,4
,26,80,38
,26,84,35
,26,90,18
,26,91,10
,26,95,42
,26,98,24
,27,2,25
,27,9,18
,27,11,39
,27,20,7
,27,32,45
,27,34,22
,27,43,12
,27,58,11
,27,88,7
,27,89,12
,27,90,32
,27,91,12
,27,97,44
,27,98,33
,32,2,8
,32,20,8
,32,26,49
,32,30,47
,32,36,19
,32,43,33
,32,58,34
,32,64,21
,32,71,29
,32,78,22
,32,85,47
,32,89,8
,32,90,28
,32,91,39
,32,95,48
,32,97,30
,32,98,21
,34,2,43
,34,18,1
,34,20,40
,34,26,22
,34,30,37
,34,32,50
,34,50,31
,34,58,22
,34,60,50
,34,77,40
,34,90,20
,34,91,36
,34,93,47
,34,95,14
,34,98,17
,50,2,29
,50,20,35
,50,26,31
,50,27,36
,50,32,26
,50,58,7
,50,64,48
,50,68,29
,50,79,16
,50,84,6
,50,93,46
,50,95,6
,50,98,46
,71,2,30
,71,23,20
,71,29,3
,71,51,45
,71,55,4
,71,59,10
,71,62,23
,71,65,15
,71,70,21
,71,78,31
,71,91,46
,71,97,45
,71,98,33
,72,2,4
,72,7,37
,72,14,7
,72,20,28
,72,22,7
,72,25,8
,72,26,39
,72,34,30
,72,37,40
,72,44,24
,72,60,43
,72,77,33
,72,79,45
,72,84,40
,72,88,37
,72,90,3
,72,95,3
,80,2,13
,80,18,35
,80,20,27
,80,27,19
,80,30,40
,80,32,32
,80,34,41
,80,37,37
,80,43,32
,80,50,20
,80,64,4
,80,77,1
,80,91,24
,80,95,20
,84,2,39
,84,27,11
,84,34,44
,84,58,7
,84,77,18
,84,80,1
,84,88,24
,84,90,26
,84,93,21
,95,2,38
,95,8,40
,95,10,17
,95,14,48
,95,22,19
,95,27,29
,95,30,3
,95,43,27
,95,66,14
,95,79,11
,95,84,38
,95,88,23
,95,90,15
,95,93,25
,97,2,12
,97,11,37
,97,20,41
,97,43,47
,97,50,34
,97,64,39
,97,70,43
,97,85,1
,97,86,11
,97,89,1
,97,90,46
,3,4,47
,3,15,40
,3,23,50
,3,29,5
,3,36,32
,3,55,3
,3,70,35
,3,71,25
,3,73,4
,3,78,35
,51,3,7
,51,19,35
,51,23,37
,51,42,7
,51,46,15
,51,55,28
,51,67,25
,51,70,15
,59,3,44
,59,9,47
,59,23,11
,59,51,27
,59,70,8
,59,78,50
,59,86,43
,59,97,29
,89,3,1
,89,50,33
,89,55,12
,89,59,36
,89,71,22
,89,78,7
,89,85,41
,89,86,14
,89,98,17
,15,4,41
,15,19,25
,15,41,41
,15,45,46
,15,51,23
,4,23,7
,4,29,45
,4,51,27
,4,59,47
,4,65,35
,4,70,18
,4,71,26
,4,73,32
,4,89,11
,4,97,27
,36,4,48
,36,23,1
,36,59,1
,36,64,39
,36,78,29
,36,85,2
,36,86,30
,36,89,31
,36,97,47
,36,98,41
,46,4,22
,46,13,14
,46,15,7
,46,19,36
,46,23,26
,46,29,47
,46,42,41
,46,45,44
,55,4,36
,55,29,46
,55,62,5
,55,70,28
,55,91,41
,55,97,25
,78,4,8
,78,9,15
,78,12,21
,78,18,11
,78,50,19
,78,70,2
,78,86,9
,78,97,39
,6,5,3
,6,31,42
,6,35,6
,6,56,9
,6,57,38
,6,61,49
,6,62,37
,6,92,2
,6,94,46
,5,21,45
,5,31,26
,5,38,43
,5,47,13
,5,48,12
,5,52,17
,5,53,15
,5,57,50
,5,87,25
,5,94,30
,5,96,12
,33,5,46
,33,6,24
,33,17,31
,33,21,45
,33,31,24
,33,35,12
,33,38,8
,33,49,48
,33,52,4
,33,53,24
,33,57,3
,33,61,11
,33,63,28
,33,74,30
,33,87,45
,33,96,32
,35,5,6
,35,21,8
,35,47,50
,35,48,46
,35,52,20
,35,53,14
,35,69,20
,35,82,29
,35,87,10
,56,5,24
,56,21,6
,56,28,35
